0.0000000e+00	0.0000000e+00
1.0101010e-02	2.4788952e-02
2.0202020e-02	4.9577905e-02
3.0303030e-02	7.4366857e-02
4.0404040e-02	9.9155809e-02
5.0505051e-02	1.2394476e-01
6.0606061e-02	1.4873371e-01
7.0707071e-02	1.7352267e-01
8.0808081e-02	1.9702032e-01
9.0909091e-02	2.1019577e-01
1.0101010e-01	2.2113674e-01
1.1111111e-01	2.3207771e-01
1.2121212e-01	2.4301867e-01
1.3131313e-01	2.5395964e-01
1.4141414e-01	2.6490061e-01
1.5151515e-01	2.7584157e-01
1.6161616e-01	2.8678254e-01
1.7171717e-01	2.9772350e-01
1.8181818e-01	3.0866447e-01
1.9191919e-01	3.1960544e-01
2.0202020e-01	3.3054640e-01
2.1212121e-01	3.4148737e-01
2.2222222e-01	3.5242833e-01
2.3232323e-01	3.6336930e-01
2.4242424e-01	3.7431027e-01
2.5252525e-01	3.8525123e-01
2.6262626e-01	3.9600704e-01
2.7272727e-01	4.0582832e-01
2.8282828e-01	4.1476789e-01
2.9292929e-01	4.2370746e-01
3.0303030e-01	4.3264703e-01
3.1313131e-01	4.4158660e-01
3.2323232e-01	4.5052617e-01
3.3333333e-01	4.5946574e-01
3.4343434e-01	4.6840531e-01
3.5353535e-01	4.7734488e-01
3.6363636e-01	4.8628445e-01
3.7373737e-01	4.9522402e-01
3.8383838e-01	5.0416359e-01
3.9393939e-01	5.1310316e-01
4.0404040e-01	5.2204273e-01
4.1414141e-01	5.3098230e-01
4.2424242e-01	5.3992187e-01
4.3434343e-01	5.4886144e-01
4.4444444e-01	5.5780101e-01
4.5454545e-01	5.6674058e-01
4.6464646e-01	5.7568015e-01
4.7474747e-01	5.8461972e-01
4.8484848e-01	5.9355929e-01
4.9494949e-01	6.0219885e-01
5.0505051e-01	6.1058977e-01
5.1515152e-01	6.1886608e-01
5.2525253e-01	6.2714239e-01
5.3535354e-01	6.3541870e-01
5.4545455e-01	6.4369501e-01
5.5555556e-01	6.5197133e-01
5.6565657e-01	6.6024764e-01
5.7575758e-01	6.6852395e-01
5.8585859e-01	6.7680026e-01
5.9595960e-01	6.8507657e-01
6.0606061e-01	6.9335288e-01
6.1616162e-01	7.0162920e-01
6.2626263e-01	7.0990551e-01
6.3636364e-01	7.1818182e-01
6.4646465e-01	7.2645813e-01
6.5656566e-01	7.3473444e-01
6.6666667e-01	7.4301075e-01
6.7676768e-01	7.5128706e-01
6.8686869e-01	7.5956338e-01
6.9696970e-01	7.6783969e-01
7.0707071e-01	7.7611600e-01
7.1717172e-01	7.8439231e-01
7.2727273e-01	7.9266862e-01
7.3737374e-01	8.0076523e-01
7.4747475e-01	8.0853309e-01
7.5757576e-01	8.1619177e-01
7.6767677e-01	8.2385044e-01
7.7777778e-01	8.3150912e-01
7.8787879e-01	8.3916780e-01
7.9797980e-01	8.4682647e-01
8.0808081e-01	8.5448515e-01
8.1818182e-01	8.6214383e-01
8.2828283e-01	8.6980250e-01
8.3838384e-01	8.7746118e-01
8.4848485e-01	8.8511986e-01
8.5858586e-01	8.9277853e-01
8.6868687e-01	9.0043721e-01
8.7878788e-01	9.0809588e-01
8.8888889e-01	9.1575456e-01
8.9898990e-01	9.2341324e-01
9.0909091e-01	9.3107191e-01
9.1919192e-01	9.3873059e-01
9.2929293e-01	9.4638927e-01
9.3939394e-01	9.5404794e-01
9.4949495e-01	9.6170662e-01
9.5959596e-01	9.6936529e-01
9.6969697e-01	9.7702397e-01
9.7979798e-01	9.8468265e-01
9.8989899e-01	9.9234132e-01
1.0000000e+00	1.0000000e+00
