0.0000000e+00	0.0000000e+00
1.0101010e-02	1.2609758e-02
2.0202020e-02	2.5219515e-02
3.0303030e-02	3.7829273e-02
4.0404040e-02	5.0439031e-02
5.0505051e-02	6.3048789e-02
6.0606061e-02	7.5658546e-02
7.0707071e-02	8.8268304e-02
8.0808081e-02	1.0087806e-01
9.0909091e-02	1.1348782e-01
1.0101010e-01	1.2609758e-01
1.1111111e-01	1.3870733e-01
1.2121212e-01	1.5131709e-01
1.3131313e-01	1.6392685e-01
1.4141414e-01	1.7653661e-01
1.5151515e-01	1.8914637e-01
1.6161616e-01	2.0129061e-01
1.7171717e-01	2.1150775e-01
1.8181818e-01	2.2160876e-01
1.9191919e-01	2.3170977e-01
2.0202020e-01	2.4181078e-01
2.1212121e-01	2.5191179e-01
2.2222222e-01	2.6201280e-01
2.3232323e-01	2.7211381e-01
2.4242424e-01	2.8221482e-01
2.5252525e-01	2.9231583e-01
2.6262626e-01	3.0241684e-01
2.7272727e-01	3.1251785e-01
2.8282828e-01	3.2261886e-01
2.9292929e-01	3.3271987e-01
3.0303030e-01	3.4282088e-01
3.1313131e-01	3.5292189e-01
3.2323232e-01	3.6302290e-01
3.3333333e-01	3.7312391e-01
3.4343434e-01	3.8322492e-01
3.5353535e-01	3.9332593e-01
3.6363636e-01	4.0325142e-01
3.7373737e-01	4.1291919e-01
3.8383838e-01	4.2256566e-01
3.9393939e-01	4.3221212e-01
4.0404040e-01	4.4185859e-01
4.1414141e-01	4.5150505e-01
4.2424242e-01	4.6115152e-01
4.3434343e-01	4.7079798e-01
4.4444444e-01	4.8044444e-01
4.5454545e-01	4.9009091e-01
4.6464646e-01	4.9973737e-01
4.7474747e-01	5.0938384e-01
4.8484848e-01	5.1903030e-01
4.9494949e-01	5.2867677e-01
5.0505051e-01	5.3832323e-01
5.1515152e-01	5.4796970e-01
5.2525253e-01	5.5761616e-01
5.3535354e-01	5.6726263e-01
5.4545455e-01	5.7690909e-01
5.5555556e-01	5.8655556e-01
5.6565657e-01	5.9619915e-01
5.7575758e-01	6.0573123e-01
5.8585859e-01	6.1519113e-01
5.9595960e-01	6.2464845e-01
6.0606061e-01	6.3410576e-01
6.1616162e-01	6.4356308e-01
6.2626263e-01	6.5302040e-01
6.3636364e-01	6.6247772e-01
6.4646465e-01	6.7193504e-01
6.5656566e-01	6.8139235e-01
6.6666667e-01	6.9084967e-01
6.7676768e-01	7.0030699e-01
6.8686869e-01	7.0976431e-01
6.9696970e-01	7.1922163e-01
7.0707071e-01	7.2867895e-01
7.1717172e-01	7.3813626e-01
7.2727273e-01	7.4759358e-01
7.3737374e-01	7.5705090e-01
7.4747475e-01	7.6650822e-01
7.5757576e-01	7.7596554e-01
7.6767677e-01	7.8542286e-01
7.7777778e-01	7.9488017e-01
7.8787879e-01	8.0426357e-01
7.9797980e-01	8.1359489e-01
8.0808081e-01	8.2291514e-01
8.1818182e-01	8.3223540e-01
8.2828283e-01	8.4155565e-01
8.3838384e-01	8.5087591e-01
8.4848485e-01	8.6019616e-01
8.5858586e-01	8.6951642e-01
8.6868687e-01	8.7883668e-01
8.7878788e-01	8.8815693e-01
8.8888889e-01	8.9747719e-01
8.9898990e-01	9.0679744e-01
9.0909091e-01	9.1611770e-01
9.1919192e-01	9.2543795e-01
9.2929293e-01	9.3475821e-01
9.3939394e-01	9.4407847e-01
9.4949495e-01	9.5339872e-01
9.5959596e-01	9.6271898e-01
9.6969697e-01	9.7203923e-01
9.7979798e-01	9.8135949e-01
9.8989899e-01	9.9067974e-01
1.0000000e+00	1.0000000e+00
