0.0000000e+00	0.0000000e+00
1.0101010e-02	9.9626401e-03
2.0202020e-02	1.9925280e-02
3.0303030e-02	2.9887920e-02
4.0404040e-02	3.9850560e-02
5.0505051e-02	4.9813200e-02
6.0606061e-02	5.9775841e-02
7.0707071e-02	6.9738481e-02
8.0808081e-02	7.9701121e-02
9.0909091e-02	8.9663761e-02
1.0101010e-01	9.9626401e-02
1.1111111e-01	1.0958904e-01
1.2121212e-01	1.1955168e-01
1.3131313e-01	1.2951432e-01
1.4141414e-01	1.3947696e-01
1.5151515e-01	1.4943960e-01
1.6161616e-01	1.5940224e-01
1.7171717e-01	1.6936488e-01
1.8181818e-01	1.7932752e-01
1.9191919e-01	1.8929016e-01
2.0202020e-01	1.9926891e-01
2.1212121e-01	2.0931755e-01
2.2222222e-01	2.1939058e-01
2.3232323e-01	2.2946361e-01
2.4242424e-01	2.3953664e-01
2.5252525e-01	2.4960967e-01
2.6262626e-01	2.5968270e-01
2.7272727e-01	2.6975573e-01
2.8282828e-01	2.7982876e-01
2.9292929e-01	2.8990179e-01
3.0303030e-01	2.9997482e-01
3.1313131e-01	3.1004785e-01
3.2323232e-01	3.2012088e-01
3.3333333e-01	3.3019391e-01
3.4343434e-01	3.4026694e-01
3.5353535e-01	3.5033996e-01
3.6363636e-01	3.6041299e-01
3.7373737e-01	3.7048602e-01
3.8383838e-01	3.8055905e-01
3.9393939e-01	3.9063208e-01
4.0404040e-01	4.0068270e-01
4.1414141e-01	4.1068931e-01
4.2424242e-01	4.2067932e-01
4.3434343e-01	4.3066933e-01
4.4444444e-01	4.4065934e-01
4.5454545e-01	4.5064935e-01
4.6464646e-01	4.6063936e-01
4.7474747e-01	4.7062937e-01
4.8484848e-01	4.8061938e-01
4.9494949e-01	4.9060939e-01
5.0505051e-01	5.0059940e-01
5.1515152e-01	5.1058941e-01
5.2525253e-01	5.2057942e-01
5.3535354e-01	5.3056943e-01
5.4545455e-01	5.4055944e-01
5.5555556e-01	5.5054945e-01
5.6565657e-01	5.6053946e-01
5.7575758e-01	5.7052947e-01
5.8585859e-01	5.8051948e-01
5.9595960e-01	5.9050949e-01
6.0606061e-01	6.0060674e-01
6.1616162e-01	6.1090909e-01
6.2626263e-01	6.2129870e-01
6.3636364e-01	6.3168831e-01
6.4646465e-01	6.4207792e-01
6.5656566e-01	6.5246753e-01
6.6666667e-01	6.6285714e-01
6.7676768e-01	6.7324675e-01
6.8686869e-01	6.8363636e-01
6.9696970e-01	6.9402597e-01
7.0707071e-01	7.0441558e-01
7.1717172e-01	7.1480519e-01
7.2727273e-01	7.2519481e-01
7.3737374e-01	7.3558442e-01
7.4747475e-01	7.4597403e-01
7.5757576e-01	7.5636364e-01
7.6767677e-01	7.6675325e-01
7.7777778e-01	7.7714286e-01
7.8787879e-01	7.8753247e-01
7.9797980e-01	7.9792208e-01
8.0808081e-01	8.0808081e-01
8.1818182e-01	8.1818182e-01
8.2828283e-01	8.2828283e-01
8.3838384e-01	8.3838384e-01
8.4848485e-01	8.4848485e-01
8.5858586e-01	8.5858586e-01
8.6868687e-01	8.6868687e-01
8.7878788e-01	8.7878788e-01
8.8888889e-01	8.8888889e-01
8.9898990e-01	8.9898990e-01
9.0909091e-01	9.0909091e-01
9.1919192e-01	9.1919192e-01
9.2929293e-01	9.2929293e-01
9.3939394e-01	9.3939394e-01
9.4949495e-01	9.4949495e-01
9.5959596e-01	9.5959596e-01
9.6969697e-01	9.6969697e-01
9.7979798e-01	9.7979798e-01
9.8989899e-01	9.8989899e-01
1.0000000e+00	1.0000000e+00
